,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
4718,2007-03-21 08:58:39,1174447719.0,hrs,49.17,7.428446580729732,1435.040039,32.992288250019236,-25.563841669289502,0.389,20.53,1.72,3.63,8.74,15.92,12.86,20.20,28.835,N/A,N/A,N/A,1.03,1.81,9.38,1.81,N/A,9.38,335500000.0,2.40,213.30,20.70,367900000.0,2.744,699200000.0,1.751,13.531,404500000.0,1.73,0.56,83.70,3480000.0,2.8,2.60,3290000.0,Underperforms
4719,2007-06-08 15:39:14,1181297354.0,hrs,51.34,12.169543369019008,1507.670044,39.72327156619996,-27.553728197180952,0.366,15.10,1.69,3.39,11.87,14.30,10.64,26.64,30.273,N/A,N/A,N/A,0.63,1.75,9.815,1.75,N/A,9.815,477900000.0,3.40,196.40,21.70,522600000.0,3.892,730300000.0,1.508,14.985,442500000.0,1.38,0.56,86.70,3650000.0,3.9,2.70,3340000.0,Underperforms
4720,2008-02-09 02:06:45,1202503005.0,hrs,54.82,19.772776928118848,1326.449951,22.92870542869634,-3.1559285005774917,0.45,14.65,1.50,3.28,10.71,14.62,11.33,25.81,36.302,N/A,N/A,N/A,0.94,1.62,8.975,1.62,N/A,8.975,517000000.0,3.74,21.60,29.70,434900000.0,3.205,993100000.0,1.919,16.278,445100000.0,1.15,0.33,78.10,1060000.0,1.5,0.80,1030000.0,Underperforms
4721,2008-04-15 00:01:02,1208197862.0,hrs,48.69,6.379724710509055,1334.430054,23.668261210833528,-17.288536500324472,0.45,13.04,1.38,2.99,10.71,14.60,11.32,25.81,36.302,N/A,N/A,N/A,0.79,1.49,8.285,1.49,N/A,8.285,517000000.0,3.73,21.60,29.70,434900000.0,3.186,993100000.0,1.919,16.309,445100000.0,1.28,0.30,83.60,0.7,0.7,0.70,1020000.0,Underperforms
4722,2008-06-24 16:35:12,1214305512.0,hrs,51.9,13.393052217609776,1314.290039,21.801785985441082,-8.408733767831306,0.41,17.40,1.41,3.26,8.06,14.06,10.56,19.63,38.164,N/A,N/A,N/A,0.85,1.52,8.728,1.52,N/A,8.728,410100000.0,2.98,49.70,24.00,326400000.0,2.423,893800000.0,1.95,16.325001,468500000.0,1.31,6.34,84.80,1880000.0,1.40,1.40,1350000.0,Underperforms
4723,2010-04-14 06:46:20,1271207780.0,hrs,49.15,7.384749836137197,1210.650024,12.19695101601323,-4.812201179876033,N/A,32.12,1.31,3.17,4.10,16.60,11.60,14.28,37.514,N/A,N/A,N/A,0.75,1.49,7.68,1.49,N/A,7.68,296400000.0,1.53,N/A,8.70,314400000.0,2.404,N/A,1.855,15.571,798900000.0,0.89,0.40,84.10,3580000.0,4.3,N/A,2780000.0,Underperforms
4724,2010-09-25 07:08:51,1285378731.0,hrs,45.37,-0.8739348918505694,1134.280029,5.119364250022981,-5.993299141873551,55.14,10.61,1.11,2.60,10.79,17.93,12.68,27.67,40.36,N/A,N/A,9.57,1.91,1.25,5.92,1.25,N/A,5.92,555700000.0,4.28,N/A,12.50,459900000.0,3.56,N/A,1.91,17.18,N/A,0.98,0.45,85.40,3360000.0,2.80,N/A,3140000.0,Underperforms
4725,2011-10-20 07:46:18,1319076978.0,hrs,35.79,-21.80467555167141,1215.390015,12.636229525492146,-34.440905077163556,82.49,7.78,0.73,1.76,9.93,17.16,11.64,24.97,47.28,N/A,N/A,6.57,0.74,1.01,4.88,1.01,N/A,4.88,580800000.0,4.60,11.80,14.50,372300000.0,3.10,N/A,1.55,20.32,N/A,0.80,0.33,85.60,15070000.0,9.90,12.80,14910000.0,Underperforms
4726,2012-07-28 11:41:32,1343455892.0,hrs,42.51,-7.1225693685820515,1337.890015,23.988912982310566,-31.11148235089262,117.67,147.09,0.78,2.45,0.58,15.89,10.27,5.99,51.62,N/A,N/A,8.24,3.08,1.12,5.56,1.12,N/A,5.56,132900000.0,0.29,N/A,4.50,305300000.0,2.68,N/A,1.47,16.82,759500000.0,1.28,0.36,92.00,8180000.0,11.80,6.90,9000000.0,Underperforms
4727,2012-11-14 06:40:34,1352855434.0,hrs,47.94,4.74109678828926,1355.48999,25.619990084538475,-20.878893296249217,106.73,N/A,1.02,2.94,3.29,17.25,10.10,27.53,47.80,N/A,N/A,9.24,3.18,1.32,6.22,1.32,N/A,6.22,550400000.0,1.63,N/A,5.60,330900000.0,2.91,N/A,1.88,16.35,894700000.0,1.34,0.41,89.90,4340000.0,4.10,3.90,4870000.0,Underperforms
4728,2012-11-18 17:15:45,1353239145.0,hrs,46.42,1.4201441992571522,1353.329956,25.41980900488161,-23.99966480562446,106.73,N/A,0.98,2.83,3.29,17.25,10.10,27.53,47.80,N/A,N/A,8.94,3.06,1.29,6.05,1.29,N/A,6.05,550400000.0,1.63,N/A,5.60,330900000.0,2.91,N/A,1.88,16.35,894700000.0,1.34,0.41,89.90,4340000.0,4.10,3.90,4870000.0,Underperforms
4729,2013-05-13 02:02:15,1368390735.0,hrs,48.79,6.598208433471697,1633.77002,51.40958267999915,-44.81137424652745,114.84,31.34,1.02,3.17,3.60,16.47,9.96,29.49,46.47,N/A,N/A,10.49,3.25,1.31,6.49,1.31,N/A,6.49,522100000.0,1.56,N/A,12.10,459100000.0,4.19,N/A,1.47,15.33,882900000.0,1.21,0.41,86.30,4220000.0,3.80,3.80,5310000.0,Underperforms
4730,2004-11-29 02:19:18,1101674958.0,hsp,32.25,0.0,1178.569946,0.0,0.0,0.773,16.21,1.89,5.53,11.79,16.43,13.68,26.62,16.87,N/A,N/A,18.32,2.60,2.12,9.64,2.12,N/A,9.64,310990000.0,1.989,N/A,N/A,135450000.0,0.87,698810000.0,2.165,5.79,N/A,N/A,6.02,62.11,1400000.0,1.646,0.96,N/A,Underperforms
4731,2006-08-29 06:04:53,1156811693.0,hsp,37.5,16.27906976744186,1304.280029,10.666323490315774,5.612746277126087,0.537,27.65,2.16,4.39,8.37,13.88,8.75,17.66,16.523,N/A,N/A,N/A,1.51,2.40,12.151,2.40,849060000.0,12.151,220760000.0,1.36,24.80,1.40,256450000.0,1.633,697120000.0,2.613,8.268,450860000.0,0.67,0.23,70.70,1390000.0,0.90,0.90,1110000.0,outperform
4732,2007-07-15 02:54:34,1184448274.0,hsp,40.75,26.356589147286826,1547.699951,31.320161035228022,-4.963571887941196,1.919,50.56,2.28,4.66,4.56,14.88,6.79,9.92,17.976,N/A,N/A,N/A,1.65,3.12,14.915,3.12,939240000.0,14.915,128139999.99999999,0.81,N/A,17.80,250220000.0,1.598,N/A,2.393,8.747,343480000.0,0.12,0.08,73.30,1920000.0,1.20,1.20,1610000.0,Underperforms
4733,2010-04-12 10:57:11,1271050031.0,hsp,56.25,74.4186046511628,1196.47998,1.519641160101328,72.89896349106147,N/A,22.73,2.38,3.51,10.41,17.21,7.89,18.36,24.095,N/A,N/A,N/A,1.33,2.58,11.384,2.58,N/A,11.384,403900000.0,2.48,7.60,15.50,946600000.0,5.777,N/A,2.864,16.047001,944900000.0,0.97,0.17,81.10,1630000.0,2.2,N/A,1750000.0,outperform
4734,2012-07-27 04:13:47,1343342627.0,hsp,34.5,6.976744186046512,1385.969971,17.597600015502167,-10.620855829455655,58.55,N/A,1.40,1.85,2.96,9.37,3.86,3.67,24.38,N/A,N/A,13.02,2.00,1.68,10.86,1.68,N/A,10.86,119100000.0,0.73,73.20,3.60,655900000.0,3.97,N/A,2.98,18.41,515299999.99999994,0.58,0.34,95.00,9820000.0,9.30,6.70,9710000.0,Underperforms
4735,2013-04-22 03:01:02,1366579862.0,hsp,31.19,-3.286821705426353,1562.5,32.57592434823549,-35.862746053661844,57.06,116.38,1.26,1.69,1.08,3.78,1.63,1.48,24.80,N/A,N/A,15.14,2.05,1.50,15.99,1.50,N/A,15.99,44200000.0,0.27,N/A,8.40,772100000.0,4.67,N/A,2.68,18.40,478000000.0,0.60,0.36,91.60,11890000.0,7.20,7.20,9720000.0,Underperforms
4736,2013-05-23 10:55:46,1369286746.0,hsp,35.4,9.767441860465112,1650.51001,40.04344974192986,-30.27600788146475,58.51,N/A,1.46,1.96,1.81,0.04,0.02,2.41,24.28,N/A,N/A,17.10,2.38,1.73,29.96,1.73,N/A,29.96,72600000.0,0.44,N/A,8.50,726800000.0,4.39,N/A,2.65,18.04,411800000.0,0.60,0.36,91.60,11540000.0,8.20,7.00,11340000.0,Underperforms
4737,2006-08-29 00:09:16,1156790356.0,hst,22.04,0.0,1304.280029,0.0,0.0,1.1,16.17,2.70,2.22,13.63,14.35,3.78,4.74,10.611,N/A,N/A,N/A,2.27,3.96,16.577,3.96,945000000.0,16.577,150000000.0,1.36,262.60,25.50,524000000.0,1.007,N/A,0.828,9.802,626000000.0,0.8,4.04,97.10,23120000.0,8.4,4.60,21680000.0,Underperforms
4738,2007-02-20 06:13:13,1171932193.0,hst,27.63,25.362976406533576,1459.680054,11.914621212067942,13.448355194465634,1.114,20.47,3.23,2.83,13.67,14.55,4.12,5.77,10.325,N/A,N/A,N/A,1.19,4.46,18.375,4.46,945000000.0,18.375,194000000.0,1.35,N/A,39.60,223000000.0,0.428,N/A,0.488,9.879,807000000.0,1.05,1.00,86.80,22230000.0,9.8,4.50,23660000.0,outperform
4739,2007-04-12 11:57:44,1176359264.0,hst,26.45,20.00907441016334,1447.800049,11.003773484903979,9.00530092525936,1.126,17.82,2.84,2.69,15.12,15.67,4.97,8.09,10.133,N/A,N/A,N/A,0.97,3.99,15.485,3.99,N/A,15.485,289000000.0,1.48,164.90,40.30,364000000.0,0.695,N/A,0.912,9.835,881000000.0,1.15,0.96,92.00,21820000.0,5.9,4.30,26020000.0,outperform
4740,2007-07-06 21:18:49,1183736929.0,hst,25.17,14.201451905626147,1530.439941,17.33982787219385,-3.138375966567704,1.218,17.76,2.67,2.60,14.78,15.51,4.92,8.30,9.842,N/A,N/A,N/A,2.61,3.72,14.471,3.72,N/A,14.471,324000000.0,1.417,8.70,25.80,N/A,2.243,N/A,6.613,9.985,902000000.0,0.93,1.00,99.40,27850000.0,6.2,5.60,28790000.0,Underperforms
4741,2008-05-05 06:13:42,1209948222.0,hst,18.04,-18.148820326678766,1407.48999,7.913174985829674,-26.06199531250844,1.038,16.37,1.71,1.75,11.00,16.58,4.68,10.61,10.46,N/A,N/A,N/A,1.13,2.71,10.356,2.71,N/A,10.356,560000000.0,1.10,67.40,2.60,317000000.0,0.607,N/A,2.112,10.213,N/A,1.27,3.42,102.50,45120000.0,6.5,9.00,41120000.0,Underperforms
4742,2008-09-29 23:49:54,1222712394.0,hst,12.39,-43.784029038112514,1106.420044,-15.170054022194957,-28.613975015917557,1.064,10.54,1.32,1.33,11.68,16.37,4.72,11.06,10.532,N/A,N/A,N/A,0.95,2.32,8.861,2.32,N/A,8.861,594000000.0,1.18,27.50,2.40,505000000.0,0.972,N/A,8.333,10.524,N/A,1.57,3.44,108.00,61360000.0,7.5,12.30,58880000.0,Underperforms
4743,2011-11-15 05:13:48,1321314228.0,hst,13.94,-36.7513611615245,1257.810059,-3.562882890695561,-33.18847827082894,79.32,N/A,2.06,1.46,0.79,6.36,1.55,0.49,7.08,N/A,N/A,12.79,0.61,3.10,16.50,3.10,N/A,16.50,32000000.0,0.05,N/A,13.50,524000000.0,0.74,N/A,2.03,9.63,N/A,2.85,3.24,101.70,39420000.0,3.50,N/A,35910000.0,Underperforms
4744,2013-05-23 19:18:01,1369316881.0,hst,17.92,-18.693284936479117,1650.51001,26.54567832840749,-45.23896326488661,75.96,114.20,2.43,1.92,2.13,9.21,2.39,1.43,7.73,N/A,N/A,12.28,1.03,3.32,15.02,3.32,N/A,15.02,98000000.0,0.16,N/A,31.90,N/A,1.44,N/A,7.31,9.52,886000000.0,1.72,2.42,106.20,33820000.0,5.80,5.40,32950000.000000004,Underperforms
4745,2004-08-16 20:12:25,1092667345.0,hsy,48.26,0.0,1079.339966,0.0,0.0,0.814,23.01,2.87,9.40,12.87,19.48,15.47,43.34,16.299,N/A,N/A,21.64,2.34,3.12,13.08,3.12,N/A,13.08,550270000.0,2.097,13.40,1.30,19480000.0,0.08,N/A,1.838,5.077,692550000.0,0.216,24.02,41.21,4670000.0,7.907,2.39,4890000.0,Underperforms
4746,2005-01-23 07:39:51,1106446191.0,hsy,55.9,15.830915872358062,1175.410034,8.900816334637607,6.930099537720455,1.629,25.62,3.19,14.70,13.03,19.82,15.47,46.47,16.71,N/A,N/A,24.41,2.73,3.50,14.5,3.50,N/A,14.5,565530000.0,2.182,13.40,1.30,87390000.0,0.36,N/A,1.162,3.822,867630000.0,0.211,25.07,43.97,4210000.0,7.34,2.29,4640000.0,outperform
4747,2005-02-17 02:48:44,1108588724.0,hsy,61.91,28.284293410692086,1200.75,11.248544279328577,17.03574913136351,1.205,26.80,3.46,14.13,13.34,20.37,16.04,49.70,17.253,N/A,N/A,24.18,2.69,3.75,18.39,3.75,N/A,18.39,590880000.0,2.31,13.40,1.30,54840000.0,0.22,N/A,0.92,4.412,867630000.0,0.266,25.07,43.81,3530000.0,5.763,1.91,4210000.0,outperform
4748,2005-03-09 01:50:36,1110313236.0,hsy,63.73,32.055532532117695,1207.01001,11.828529288426253,20.227003243691442,1.205,27.59,3.57,14.55,13.34,20.37,16.04,49.70,17.253,N/A,N/A,24.89,2.78,3.85,15.62,3.85,N/A,15.62,590880000.0,2.31,13.40,1.30,54840000.0,0.22,N/A,0.92,4.417,867630000.0,0.255,25.11,43.60,4210000.0,4.885,2.29,3530000.0,outperform
4749,2006-04-21 11:12:52,1145598172.0,hsy,49.76,3.1081641110650646,1311.280029,21.489064641936924,-18.38090053087186,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Underperforms
4750,2007-02-13 00:07:33,1171305453.0,hsy,50.59,4.828014919187744,1444.26001,33.80955542231816,-28.981540503130418,3.061,21.64,2.38,17.24,11.31,20.44,14.95,65.60,20.991,N/A,N/A,N/A,2.22,2.80,11.469,2.80,N/A,11.469,559060000.0,2.34,2.90,1.20,97140000.0,0.419,N/A,0.975,2.942,N/A,0.31,0.27,41.30,6250000.0,6.4,2.70,5810000.0,Underperforms
4751,2007-05-16 10:53:33,1179293013.0,hsy,52.08,7.915457936179031,1514.140015,40.283882992988325,-32.36842505680929,3.175,23.26,2.42,19.32,10.69,20.19,15.63,68.29,21.253,N/A,N/A,N/A,2.36,2.81,11.339,2.81,N/A,11.339,530059999.99999994,2.24,22.70,1.80,60480000.0,0.262,N/A,0.938,2.696,N/A,0.29,7.77,56.50,8029999.999999999,6.2,3.50,8760000.0,Underperforms
4752,2007-06-18 10:11:33,1182141693.0,hsy,51.07,5.822627434728559,1531.050049,41.850584359812345,-36.027956925083785,3.175,22.81,2.35,18.80,10.69,20.19,15.48,68.29,21.253,N/A,N/A,N/A,2.31,2.74,11.032,2.74,N/A,11.032,530059999.99999994,2.24,23.70,1.20,60480000.0,0.265,N/A,0.938,2.717,860720000.0,0.35,7.86,60.00,8720000.0,7.6,3.80,8029999.999999999,Underperforms
4753,2007-12-14 06:10:45,1197592845.0,hsy,38.66,-19.892250310816415,1467.949951,36.004409846897126,-55.89666015771354,4.399,28.72,1.77,16.25,6.34,18.83,12.90,45.76,21.494,N/A,N/A,N/A,1.94,2.25,9.175,2.25,N/A,9.175,313380000.0,1.35,66.10,1.20,41570000.0,0.183,N/A,0.901,2.376,812120000.0,0.16,8.08,58.70,8140000.000000001,4.7,3.60,7770000.0,Underperforms
4754,2008-10-16 21:43:54,1224173634.0,hsy,35.24,-26.978864484044752,946.429993,-12.314004594174365,-14.664859889870387,3.21,36.44,1.49,12.32,4.43,15.78,11.84,37.63,21.994,N/A,N/A,N/A,3.28,1.88,8.676,1.88,N/A,8.676,221840000.0,0.97,1066.80,5.10,45430000.0,0.2,N/A,1.061,2.677,805400000.0,0.15,10.35,68.50,12740000.0,4.1,5.60,14860000.0,Underperforms
4755,2008-12-06 23:56:06,1228587966.0,hsy,34.63,-28.24285122254454,870.73999,-19.326623915638454,-8.916227306906087,3.649,27.97,1.53,12.74,5.56,14.92,10.70,49.18,22.403,N/A,N/A,N/A,2.69,1.96,9.636,1.96,N/A,9.636,283590000.0,1.24,98.40,6.40,135630000.0,0.597,N/A,1.056,2.703,712140000.0,0.25,0.13,75.30,7570000.0,6.6,3.30,7520000.0,Underperforms
4756,2009-02-22 20:17:06,1235314026.0,hsy,34.64,-28.22213012847078,778.9400019999999,-27.8318206925361,-0.39030943593468237,N/A,25.43,1.55,25.04,6.07,15.01,12.22,68.36,22.563,N/A,N/A,N/A,2.45,1.92,9.61,1.92,N/A,9.61,311400000.0,1.36,51.20,2.60,37100000.0,0.163,N/A,1.059,1.399,N/A,0.17,0.13,71.10,5120000.0,3.3,2.30,6630000.0,Underperforms
4757,2011-10-24 02:57:55,1319405275.0,hsy,60.26,24.865312888520517,1254.189941,16.19971283450094,8.665600054019578,176.97,22.89,2.29,13.38,10.23,17.78,16.59,68.14,26.04,N/A,N/A,19.38,2.77,2.49,11.84,2.49,N/A,11.84,605820000.0,2.63,178.30,7.50,790300000.0,3.48,N/A,1.63,4.45,N/A,0.29,8.09,65.60,6290000.0,4.90,4.10,6420000.0,outperform
4758,2012-01-12 07:58:00,1326335280.0,hsy,61.09,26.585163696643193,1295.5,20.027057350714276,6.558106345928916,171.71,22.60,2.29,14.82,10.38,18.06,16.89,68.48,26.41,N/A,N/A,19.58,2.80,2.52,11.80,2.52,N/A,11.80,622340000.0,2.70,9.20,5.00,292340000.0,1.30,N/A,1.54,4.12,770450000.0,0.16,0.16,73.70,5520000.0,5.00,3.60,5720000.0,outperform
4759,2013-05-11 20:29:28,1368284368.0,hsy,87.9,82.13841690841278,1632.689941,51.267440512806886,30.870976395605894,170.17,28.55,2.92,17.70,10.45,18.46,16.46,70.48,29.98,N/A,N/A,21.81,2.52,3.13,14.70,3.13,N/A,14.70,704190000.0,3.08,21.80,5.50,730100000.0,3.25,N/A,1.46,4.96,N/A,0.09,0.12,74.20,3750000.0,3.90,2.50,3450000.0,outperform
4760,2004-09-16 18:35:08,1095339908.0,hum,19.51,0.0,1123.5,0.0,0.0,0.416,11.50,0.24,1.63,2.13,3.37,5.45,15.18,79.531,N/A,N/A,10.49,0.91,0.11,2.57,0.11,N/A,2.57,277010000.0,1.697,60.40,8.60,N/A,15.85,795740000.0,1.523,11.979,384730000.0,0.359,6.20,77.16,3740000.0,2.164,2.50,1560000.0,Underperforms
4761,2004-11-24 22:46:25,1101316585.0,hum,23.95,22.75756022552536,1181.76001,5.185581664441474,17.571978561083885,0.369,13.02,0.29,1.87,2.29,3.63,5.68,15.85,80.116,N/A,N/A,12.47,1.10,0.14,3.1,0.14,N/A,3.1,299200000.0,1.839,60.40,8.60,N/A,16.99,747020000.0,1.555,12.687,618540000.0,0.324,6.15,78.61,2980000.0,1.858,1.99,2230000.0,outperform
4762,2005-11-28 21:06:32,1133192192.0,hum,45.44,132.9062019477191,1257.459961,11.923450022251894,120.9827519254672,0.312,25.66,0.54,3.21,2.08,3.08,4.40,13.26,86.731,N/A,N/A,N/A,1.47,0.37,9.161,0.37,N/A,9.161,291000000.0,1.77,40.80,20.30,N/A,19.703,737130000.0,1.21,14.536,891610000.0,N/A,0.93,80.00,3820000.0,2.3,2.50,2800000.0,outperform
4763,2007-01-28 06:44:14,1169946854.0,hum,53.46,174.01332649923117,1423.900024,26.73787485536271,147.27545164386845,0.433,22.03,0.46,3.07,2.09,3.56,5.17,15.44,118.874,N/A,N/A,N/A,1.25,0.29,6.827,0.29,N/A,6.827,405930000.0,2.43,240.10,47.80,N/A,26.614,N/A,1.316,17.400999,916570000.0,0.28,0.95,89.30,2000000.0,1.1,1.20,2049999.9999999998,outperform
4764,2007-04-10 15:13:04,1176198184.0,hum,63.22,224.038954382368,1448.390015,28.91766933689363,195.12128504547437,0.512,21.79,0.49,3.44,2.28,3.85,6.31,17.64,130.48,N/A,N/A,N/A,0.92,N/A,N/A,N/A,N/A,N/A,487420000.0,2.90,139.90,54.40,N/A,29.601,N/A,1.412,18.327,N/A,0.28,0.95,89.30,2000000.0,1.1,1.20,2049999.9999999998,outperform
4765,2008-05-02 18:25:54,1209732954.0,hum,48.0,146.02767811378777,1413.900024,25.847799198931913,120.17987891485586,0.486,9.78,0.32,2.03,3.30,5.37,7.39,23.54,151.554,N/A,N/A,N/A,0.74,0.18,2.899,0.18,N/A,2.899,833680000.0,4.91,56.90,12.10,N/A,33.353,N/A,1.508,23.697001,N/A,0.17,0.71,86.20,3240000.0,1.1,1.90,3890000.0,outperform
4766,2009-08-12 17:49:15,1250079555.0,hum,33.95,74.01332649923117,1005.8099980000001,-10.47530057854917,84.48862707778034,N/A,6.78,0.19,1.14,2.79,4.55,6.47,18.24,181.198,N/A,N/A,N/A,0.50,0.05,0.905,0.05,N/A,0.905,844590000.0,5.01,34.20,7.50,N/A,36.359,N/A,1.605,29.815001,N/A,1.35,8.06,79.20,5900000.0,3.50,3.50,5920000.0,outperform
4767,2011-08-14 05:55:55,1313281555.0,hum,74.21,280.3690415171706,1172.640015,4.373833110814415,275.9952084063562,25.27,9.87,0.35,1.63,3.61,6.01,7.99,18.14,211.58,N/A,N/A,9.55,1.19,0.14,2.12,0.14,N/A,2.12,N/A,7.52,35.30,8.10,N/A,55.01,N/A,1.81,45.48,N/A,1.10,0.70,91.00,2750000.0,1.80,1.60,3100000.0,outperform
4768,2011-12-29 06:58:17,1325122097.0,hum,87.63,349.15427985648375,1263.02002,12.418337338673782,336.73594251781,25.09,11.15,0.40,1.86,3.66,6.07,7.60,17.94,218.39,N/A,N/A,10.98,1.27,0.13,1.91,0.13,N/A,1.91,N/A,7.86,13.10,11.40,N/A,72.68,N/A,1.60,48.06,N/A,0.92,0.70,91.00,2660000.0,1.50,1.60,2750000.0,outperform
4769,2012-01-04 01:00:29,1325619029.0,hum,88.33,352.7421834956432,1277.300049,13.689367957276364,339.0528155383668,25.09,11.24,0.39,1.82,3.66,6.07,7.60,17.94,218.39,N/A,N/A,11.07,1.25,0.12,1.77,0.12,N/A,1.77,N/A,7.86,13.10,11.40,N/A,72.68,N/A,1.60,48.06,N/A,0.92,0.70,91.00,2170000.0,1.60,1.30,2660000.0,outperform
4770,2013-04-25 00:18:59,1366829339.0,hum,72.1,269.55407483341867,1585.160034,41.09123578104139,228.46283905237726,33.17,9.65,0.29,1.30,3.12,5.15,6.69,14.45,242.29,N/A,N/A,8.49,0.94,0.13,2.16,0.13,N/A,2.16,N/A,7.47,3.50,5.50,N/A,58.77,N/A,1.84,55.88,N/A,0.65,0.32,93.50,5500000.0,2.30,3.50,4570000.0,outperform
4771,2013-05-07 11:17:21,1367905641.0,hum,75.49,286.92977960020494,1625.959961,44.72273796172675,242.2070416384782,31.62,8.45,0.30,1.30,3.67,6.00,7.09,16.63,245.77,N/A,N/A,8.89,0.92,0.13,1.84,0.13,N/A,1.84,N/A,8.93,90.70,2.60,N/A,60.56,N/A,1.83,58.18,11000000.0,0.66,0.32,93.50,3910000.0,1.20,2.50,5500000.0,outperform
4772,2003-10-09 08:05:12,1065666912.0,ibm,92.66,0.0,1038.72998,0.0,0.0,0.897,23.76,1.86,5.97,7.88,10.31,7.34,28.60,48.948,N/A,N/A,18.75,2.10,2.09,13.98,2.09,N/A,13.98,N/A,3.86,53.70,7.10,N/A,3.36,N/A,1.263,15.36,N/A,1.533,1.00,56.81,20300000.0,3.033,1.18,17980000.0,Underperforms
4773,2003-12-15 02:04:11,1071434051.0,ibm,92.71,0.05396071659831336,1068.040039,2.8217207132117155,-2.7677599966134023,0.843,23.78,1.83,5.82,7.83,10.20,7.24,27.60,49.607,N/A,N/A,18.93,2.16,2.03,13.64,2.03,N/A,13.64,N/A,3.899,53.70,7.10,N/A,3.59,N/A,1.245,15.88,N/A,1.484,1.00,56.44,15740000.0,2.361,0.92,19170000.0,Underperforms
4774,2004-06-21 02:34:17,1087765457.0,ibm,90.06,-2.805957263112448,1130.300049,8.815579675480231,-11.62153693859268,0.84,20.12,1.67,5.41,8.57,11.42,7.89,29.10,52.211,N/A,N/A,16.34,1.82,1.83,10.99,1.83,N/A,10.99,N/A,4.477,111.90,9.80,N/A,5.04,N/A,1.204,16.723,N/A,1.467,1.00,56.66,13360000.0,2.335,0.80,12010000.0,Underperforms
4775,2004-08-10 07:33:46,1092103426.0,ibm,83.55,-9.831642564213253,1079.040039,3.880706225500482,-13.712348789713735,0.761,17.93,1.51,4.85,8.72,11.40,8.09,29.16,53.466,N/A,N/A,15.16,1.68,1.65,10.04,1.65,N/A,10.04,N/A,4.66,111.90,9.80,N/A,4.89,N/A,1.205,17.209999,N/A,1.449,1.00,56.94,13540000.0,2.797,0.82,13780000.0,Underperforms
4776,2004-10-10 03:40:11,1097359811.0,ibm,86.71,-6.421325275199657,1130.650024,8.849272262267808,-15.270597537467467,0.761,18.61,1.58,5.08,8.72,11.40,8.09,29.16,53.466,N/A,N/A,15.71,1.74,1.71,10.39,1.71,N/A,10.39,N/A,4.66,111.90,9.80,N/A,4.89,N/A,1.205,17.209999,N/A,1.445,1.00,56.82,12120000.0,2.886,0.73,11860000.0,Underperforms
4777,2004-12-09 01:53:46,1102537426.0,ibm,96.65,4.306065184545661,1189.23999,14.489810913130663,-10.183745728585002,0.739,20.55,1.69,5.39,8.56,11.22,8.05,28.57,55.008,N/A,N/A,17.48,1.95,1.82,11.24,1.82,N/A,11.24,N/A,4.703,111.90,9.80,N/A,5.81,N/A,1.207,17.841999,N/A,1.584,1.00,56.19,11120000.0,1.781,0.68,10270000.0,Underperforms
4778,2004-12-10 14:12:52,1102668172.0,ibm,97.51,5.234189510036702,1188.0,14.370435327186756,-9.136245817150055,0.739,20.73,1.71,5.47,8.56,11.22,8.05,28.57,55.008,N/A,N/A,17.63,1.93,1.84,11.39,1.84,N/A,11.39,N/A,4.703,111.90,9.80,N/A,5.81,N/A,1.207,17.841999,N/A,1.584,1.00,56.20,11120000.0,1.781,0.68,10270000.0,Underperforms
4779,2005-02-27 08:07:22,1109471842.0,ibm,92.8,0.15109000647528661,1200.199951,15.54494181442611,-15.393851807950824,0.771,18.74,1.57,5.12,8.77,11.40,8.19,29.27,56.349,N/A,N/A,15.09,1.65,1.70,10.31,1.70,N/A,10.31,N/A,4.95,111.90,9.80,N/A,6.47,N/A,1.18,18.077,N/A,1.646,1.00,57.23,12470000.0,2.391,0.77,11230000.0,Underperforms
4780,2005-04-03 17:00:31,1112527831.0,ibm,90.44,-2.395855816965248,1180.589966,13.657060904317012,-16.05291672128226,0.771,18.26,1.55,5.06,8.77,11.40,8.19,29.27,56.349,N/A,N/A,14.68,1.61,1.66,10.07,1.66,N/A,10.07,N/A,4.95,11.20,8.00,N/A,6.47,N/A,1.18,18.077,N/A,1.63,0.63,56.02,11030000.0,2.423,0.68,12470000.0,Underperforms
